# Energy_GeV  sigma_cm2
8.95350000e-01 2.38414950e-12
8.96590000e-01 3.27698796e-11
8.96900000e-01 3.59692393e-11
8.97550000e-01 1.39255644e-12
9.00000000e-01 1.51683749e-12
9.05600000e-01 1.16395745e-11
9.10060000e-01 9.54422605e-11
9.25930000e-01 2.77133778e-12
9.26060000e-01 4.58321305e-12
9.28640000e-01 1.50032319e-12
9.30690000e-01 3.62087952e-11
9.30710000e-01 1.78466173e-12
9.31200000e-01 3.82568714e-11
9.39980000e-01 1.34040223e-11
9.44590000e-01 1.01793233e-10
9.57550000e-01 3.20601229e-12
9.60810000e-01 1.61079209e-12
9.61300000e-01 4.81431419e-12
9.62470000e-01 2.09844577e-12
9.66080000e-01 3.98454200e-11
9.66800000e-01 4.06164001e-11
9.75680000e-01 1.54024314e-11
9.80440000e-01 1.06382325e-10
9.90250000e-01 3.69218693e-12
9.94100000e-01 1.72442612e-12
9.95320000e-01 2.46581213e-12
9.97880000e-01 5.04262121e-12
1.00282000e+00 4.36848096e-11
1.00377000e+00 4.30448722e-11
1.01273000e+00 1.76211662e-11
1.01764000e+00 1.09850631e-10
1.02407000e+00 4.23399732e-12
1.02854000e+00 1.84075997e-12
1.02928000e+00 2.89568806e-12
1.03586000e+00 5.26767286e-12
1.04096000e+00 4.77366502e-11
1.04214000e+00 4.55379114e-11
1.05119000e+00 2.00405426e-11
1.05626000e+00 1.15186276e-10
1.05904000e+00 4.83552563e-12
1.06417000e+00 1.96053471e-12
1.06441000e+00 3.39544209e-12
1.07528000e+00 5.48907629e-12
1.08055000e+00 5.20109450e-11
1.08199000e+00 4.80913353e-11
1.09111000e+00 2.26516995e-11
1.09521000e+00 5.50060564e-12
1.09634000e+00 1.18419028e-10
1.10073000e+00 3.97334251e-12
1.10104000e+00 2.08321358e-12
1.11620000e+00 5.70648321e-12
1.12164000e+00 5.65176871e-11
1.12336000e+00 5.07004237e-11
1.13254000e+00 2.54698502e-11
1.13261000e+00 6.23371431e-12
1.13794000e+00 1.23185795e-10
1.13829000e+00 4.63896603e-12
1.13918000e+00 2.20957160e-12
1.15868000e+00 5.91958934e-12
1.16429000e+00 6.12622552e-11
1.16631000e+00 5.33608283e-11
1.17129000e+00 7.03923575e-12
1.17555000e+00 2.85124751e-11
1.17714000e+00 5.40317446e-12
1.17865000e+00 2.33945116e-12
1.18112000e+00 1.28566888e-10
1.20278000e+00 6.12813346e-12
1.20857000e+00 6.62371796e-11
1.21090000e+00 5.60682015e-11
1.21129000e+00 7.92219910e-12
1.21730000e+00 6.27755298e-12
1.21948000e+00 2.47329692e-12
1.22019000e+00 3.17997098e-11
1.22594000e+00 1.32340780e-10
1.24855000e+00 6.33189604e-12
1.25266000e+00 8.88782188e-12
1.25453000e+00 7.14309072e-11
1.25720000e+00 5.88167252e-11
1.25885000e+00 7.27285276e-12
1.26173000e+00 2.61248084e-12
1.26652000e+00 3.53496385e-11
1.27246000e+00 1.36321462e-10
1.29544000e+00 9.94192968e-12
1.29607000e+00 6.53069751e-12
1.30180000e+00 8.40136287e-12
1.30224000e+00 7.68207422e-11
1.30527000e+00 6.16012850e-11
1.30544000e+00 2.75886331e-12
1.31462000e+00 3.91624028e-11
1.32075000e+00 1.40328565e-10
1.33968000e+00 1.10904554e-11
1.34539000e+00 6.72439619e-12
1.34623000e+00 9.67381069e-12
1.35067000e+00 2.91309293e-12
1.35176000e+00 8.23788614e-11
1.35518000e+00 6.44174224e-11
1.36454000e+00 4.32319310e-11
1.37087000e+00 1.46249020e-10
1.38543000e+00 1.23386357e-11
1.39217000e+00 1.11043405e-11
1.39659000e+00 6.91288604e-12
1.39746000e+00 3.07534621e-12
1.40317000e+00 8.80883373e-11
1.40699000e+00 6.72600154e-11
1.41636000e+00 4.75470084e-11
1.42289000e+00 1.49822974e-10
1.43274000e+00 1.36911142e-11
1.43967000e+00 1.27089942e-11
1.44588000e+00 3.24668380e-12
1.44974000e+00 7.09609486e-12
1.45653000e+00 9.39431234e-11
1.46079000e+00 7.01221941e-11
1.47014000e+00 5.20940316e-11
1.47688000e+00 1.55990894e-10
1.48167000e+00 1.51625297e-11
1.48880000e+00 1.45035451e-11
1.49597000e+00 3.42689158e-12
1.50492000e+00 7.27398078e-12
1.51192000e+00 9.99267710e-11
1.51664000e+00 7.29982480e-11
1.52597000e+00 5.68491939e-11
1.53227000e+00 1.67832910e-11
1.53293000e+00 1.60278044e-10
1.53961000e+00 1.65043222e-11
1.54779000e+00 3.61641726e-12
1.56219000e+00 7.44652754e-12
1.56942000e+00 1.06012240e-10
1.57463000e+00 7.58755502e-11
1.58392000e+00 6.17812444e-11
1.58460000e+00 1.85768352e-11
1.59110000e+00 1.64570925e-10
1.59215000e+00 1.87270669e-11
1.60141000e+00 3.81611644e-12
1.62164000e+00 7.61374610e-12
1.62910000e+00 1.12180536e-10
1.63483000e+00 7.87469070e-11
1.63871000e+00 2.05479210e-11
1.64406000e+00 6.68683006e-11
1.64648000e+00 2.11848177e-11
1.65147000e+00 1.70265943e-10
1.65689000e+00 4.02578865e-12
1.68336000e+00 7.77566989e-12
1.69106000e+00 1.18431107e-10
1.69467000e+00 2.27005302e-11
1.69734000e+00 8.16012319e-11
1.70267000e+00 2.38920215e-11
1.70650000e+00 7.21133373e-11
1.71414000e+00 1.73641496e-10
1.71430000e+00 4.24471851e-12
1.74742000e+00 7.93235215e-12
1.75255000e+00 2.50450490e-11
1.75537000e+00 1.24767311e-10
1.76077000e+00 2.68692979e-11
1.76224000e+00 8.44360873e-11
1.77130000e+00 7.75241688e-11
1.77369000e+00 4.47425122e-12
1.77919000e+00 1.79766335e-10
1.81240000e+00 2.75938871e-11
1.81392000e+00 8.08386330e-12
1.82086000e+00 3.01363313e-11
1.82212000e+00 1.31180353e-10
1.82962000e+00 8.72420731e-11
1.83513000e+00 4.71237115e-12
1.83856000e+00 8.30933092e-11
1.84670000e+00 1.84755697e-10
1.87429000e+00 3.03582914e-11
1.88295000e+00 8.23028846e-12
1.88299000e+00 3.37101893e-11
1.89142000e+00 1.37656826e-10
1.89871000e+00 4.96073154e-12
1.89957000e+00 9.00197510e-11
1.90838000e+00 8.88095210e-11
1.91678000e+00 1.88699897e-10
1.93830000e+00 3.33494123e-11
1.94725000e+00 3.76061450e-11
1.95461000e+00 8.37172510e-12
1.96335000e+00 1.44189179e-10
1.96449000e+00 5.21781068e-12
1.97220000e+00 9.27520568e-11
1.98085000e+00 9.46662124e-11
1.98952000e+00 1.92646244e-10
2.00449000e+00 3.65807729e-11
2.01370000e+00 4.18475363e-11
2.02900000e+00 8.50828083e-12
2.03255000e+00 5.48322256e-12
2.03801000e+00 1.50769121e-10
2.04761000e+00 9.54192639e-11
2.05607000e+00 1.00656828e-10
2.06501000e+00 1.97106693e-10
2.07295000e+00 4.00651104e-11
2.08242000e+00 4.64589687e-11
2.10296000e+00 5.75697633e-12
2.10622000e+00 8.64007145e-12
2.11552000e+00 1.57386549e-10
2.12590000e+00 9.80234291e-11
2.13415000e+00 1.06773621e-10
2.14337000e+00 2.00406172e-10
2.14374000e+00 4.38160739e-11
2.15348000e+00 5.14622050e-11
2.17582000e+00 6.03962376e-12
2.18637000e+00 8.76721903e-12
2.19597000e+00 1.64033874e-10
2.20718000e+00 1.00570344e-10
2.21519000e+00 1.13008932e-10
2.21695000e+00 4.78457351e-11
2.22471000e+00 2.03716539e-10
2.22696000e+00 5.68773938e-11
2.25120000e+00 6.33093256e-12
2.26958000e+00 8.88985034e-12
2.27948000e+00 1.70701521e-10
2.29157000e+00 1.03064935e-10
2.29266000e+00 5.21681957e-11
2.29931000e+00 1.19353792e-10
2.30296000e+00 6.27275322e-11
2.30913000e+00 2.07783328e-10
2.32919000e+00 6.62984383e-12
2.35596000e+00 9.00809532e-12
2.36616000e+00 1.77381716e-10
2.37096000e+00 5.67980932e-11
2.37919000e+00 1.05500852e-10
2.38155000e+00 6.90410831e-11
2.38662000e+00 1.25800815e-10
2.39675000e+00 2.13155282e-10
2.40988000e+00 6.93625462e-12
2.44562000e+00 9.12208587e-12
2.45193000e+00 6.17513086e-11
2.45615000e+00 1.84064902e-10
2.46282000e+00 7.58446359e-11
2.47015000e+00 1.07887967e-10
2.47725000e+00 1.32340966e-10
2.48770000e+00 2.18166879e-10
2.49337000e+00 7.25065585e-12
2.53566000e+00 6.70437447e-11
2.53869000e+00 9.23195469e-12
2.54686000e+00 8.31643978e-11
2.54955000e+00 1.90745196e-10
2.56460000e+00 1.10218822e-10
2.57132000e+00 1.38966702e-10
2.57975000e+00 7.57291472e-12
2.58211000e+00 2.21280179e-10
2.62225000e+00 7.26914316e-11
2.63377000e+00 9.10251044e-11
2.63530000e+00 9.33783436e-12
2.64651000e+00 1.97413739e-10
2.66265000e+00 1.12496082e-10
2.66897000e+00 1.45668897e-10
2.66912000e+00 7.90310031e-12
2.68009000e+00 2.27973057e-10
2.71181000e+00 7.87104542e-11
2.72365000e+00 9.94505422e-11
2.73559000e+00 9.43985655e-12
2.74716000e+00 2.04063739e-10
2.76159000e+00 8.24088712e-12
2.76446000e+00 1.14718088e-10
2.77032000e+00 1.52440678e-10
2.78179000e+00 2.29794766e-10
2.80442000e+00 8.51193136e-11
2.81660000e+00 1.08467229e-10
2.83970000e+00 9.53815134e-12
2.85163000e+00 2.10689263e-10
2.85726000e+00 8.58625518e-12
2.87016000e+00 1.16883238e-10
2.87552000e+00 1.59273178e-10
2.88735000e+00 2.32712471e-10
2.90019000e+00 9.19348300e-11
2.91271000e+00 1.18106918e-10
2.94777000e+00 9.63284816e-12
2.95625000e+00 8.93793033e-12
2.96007000e+00 2.17283446e-10
2.97990000e+00 1.18993535e-10
2.98471000e+00 1.66158856e-10
2.99692000e+00 2.37159226e-10
2.99923000e+00 9.91743496e-11
3.01211000e+00 1.28397369e-10
3.05867000e+00 9.29919054e-12
3.05996000e+00 9.72405356e-12
3.07264000e+00 2.23839856e-10
3.09383000e+00 1.21052844e-10
3.09806000e+00 1.73088646e-10
3.10166000e+00 1.06855280e-10
3.11064000e+00 2.41242390e-10
3.11490000e+00 1.39367753e-10
3.16463000e+00 9.66708372e-12
3.17641000e+00 9.81192368e-12
3.18949000e+00 2.30353126e-10
3.20758000e+00 1.14997137e-10
3.21212000e+00 1.23059520e-10
3.21570000e+00 1.80056403e-10
3.22119000e+00 1.51046239e-10
3.22868000e+00 2.43426721e-10
3.27427000e+00 1.00422186e-11
3.29729000e+00 9.89656110e-12
3.31079000e+00 2.36817529e-10
3.31712000e+00 1.23618266e-10
3.33111000e+00 1.63458972e-10
3.33494000e+00 1.25005893e-10
3.33782000e+00 1.87052926e-10
3.35120000e+00 2.45833041e-10
3.38770000e+00 1.04243527e-11
3.42278000e+00 9.97808201e-12
3.43040000e+00 1.32738098e-10
3.43670000e+00 2.43228619e-10
3.44479000e+00 1.76633247e-10
3.46245000e+00 1.26900643e-10
3.46457000e+00 1.94071790e-10
3.47837000e+00 2.48936771e-10
3.50507000e+00 1.08141990e-11
3.54755000e+00 1.42375483e-10
3.55304000e+00 1.00565992e-11
3.56234000e+00 1.90604129e-10
3.56739000e+00 2.49581735e-10
3.59483000e+00 1.28747142e-10
3.59613000e+00 2.01105399e-10
3.61036000e+00 2.53203148e-10
3.62650000e+00 1.12109249e-11
3.66870000e+00 1.52549639e-10
3.68391000e+00 2.05402563e-10
3.68826000e+00 1.01322220e-11
3.70306000e+00 2.55871927e-10
3.73228000e+00 1.30538600e-10
3.73269000e+00 2.08146194e-10
3.74736000e+00 2.54567345e-10
3.75213000e+00 1.16149307e-11
3.79399000e+00 1.63280916e-10
3.80962000e+00 2.21057952e-10
3.82862000e+00 1.02050563e-11
3.84388000e+00 2.62095612e-10
3.87444000e+00 2.15187096e-10
3.87498000e+00 1.32282164e-10
3.88212000e+00 1.20260018e-11
3.88956000e+00 2.61536072e-10
3.92356000e+00 1.74590099e-10
3.93962000e+00 2.37594180e-10
3.97433000e+00 1.02752042e-11
3.99006000e+00 2.68248831e-10
4.01662000e+00 1.24442259e-11
4.02156000e+00 2.22222224e-10
4.02314000e+00 1.33972255e-10
4.03716000e+00 2.63258913e-10
4.05755000e+00 1.86496469e-10
4.07406000e+00 2.55040084e-10
4.12558000e+00 1.03427648e-11
4.14180000e+00 2.74327810e-10
4.15577000e+00 1.28690747e-11
4.17428000e+00 2.29243578e-10
4.17696000e+00 1.35611341e-10
4.19036000e+00 2.64816958e-10
4.19612000e+00 1.99016732e-10
4.21309000e+00 2.73426766e-10
4.28259000e+00 1.04078333e-11
4.29931000e+00 2.80329812e-10
