# Energy_GeV  sigma_cm2
7.20723000e+00 1.13745633e-09
7.22442000e+00 4.44194753e-10
7.24992000e+00 6.50298268e-10
7.30095000e+00 4.17306962e-10
7.33319000e+00 1.81216419e-10
7.41478000e+00 2.10484582e-11
7.42628000e+00 2.86549637e-09
7.45318000e+00 1.18743518e-09
7.49936000e+00 4.41643771e-10
7.52563000e+00 6.52544732e-10
7.57820000e+00 4.17724077e-10
7.61357000e+00 1.81278116e-10
7.67166000e+00 2.15792565e-11
7.67989000e+00 2.99347359e-09
7.70752000e+00 1.23916796e-09
7.78476000e+00 4.41253124e-10
7.81182000e+00 6.54666793e-10
7.86597000e+00 4.18112058e-10
7.90467000e+00 1.81336079e-10
7.93743000e+00 2.21136742e-11
7.94216000e+00 3.12583151e-09
7.97054000e+00 1.29278452e-09
8.08102000e+00 4.40786780e-10
8.10890000e+00 6.56671392e-10
8.16467000e+00 4.18472894e-10
8.20690000e+00 1.81394845e-10
8.21242000e+00 2.26561926e-11
8.21339000e+00 3.26266405e-09
8.24253000e+00 1.34831530e-09
8.38856000e+00 4.37089912e-10
8.41727000e+00 6.58567189e-10
8.47472000e+00 4.18808925e-10
8.49388000e+00 3.40399714e-09
8.49693000e+00 2.31983499e-11
8.52069000e+00 1.81457584e-10
8.52381000e+00 1.40571280e-09
8.70781000e+00 4.44389337e-10
8.73737000e+00 6.60360152e-10
8.78396000e+00 3.54994994e-09
8.79130000e+00 2.37479688e-11
8.79654000e+00 4.19121847e-10
8.81468000e+00 1.46496261e-09
8.84647000e+00 1.81509155e-10
9.03920000e+00 4.41568632e-10
9.06965000e+00 6.62057746e-10
9.08393000e+00 3.70076030e-09
9.09587000e+00 2.42987499e-11
9.11548000e+00 1.52607402e-09
9.13058000e+00 4.19413661e-10
9.18471000e+00 1.81565466e-10
9.38320000e+00 4.40250024e-10
9.39415000e+00 3.85661240e-09
9.41098000e+00 2.48558155e-11
9.41456000e+00 6.63665530e-10
9.42654000e+00 1.58916926e-09
9.47731000e+00 4.19685850e-10
9.53589000e+00 1.81616074e-10
9.71497000e+00 4.01765884e-09
9.73702000e+00 2.54183480e-11
9.74030000e+00 4.37526258e-10
9.74822000e+00 1.65450450e-09
9.77259000e+00 6.65189689e-10
9.83720000e+00 4.19940066e-10
9.90049000e+00 1.81661222e-10
1.00467400e+01 4.18407989e-09
1.00743500e+01 2.59817844e-11
1.00808800e+01 1.72222975e-09
1.01109900e+01 4.53342841e-10
1.01442400e+01 6.66635412e-10
1.02107600e+01 4.20177662e-10
1.02790300e+01 1.81707332e-10
1.03898400e+01 4.35608385e-09
1.04233700e+01 2.65507641e-11
1.04248900e+01 1.79228292e-09
1.04957800e+01 4.49887485e-10
1.05300100e+01 6.68007799e-10
1.05985000e+01 4.20399955e-10
1.06720400e+01 1.81757292e-10
1.07446600e+01 4.53384741e-09
1.07806400e+01 1.86464998e-09
1.07844700e+01 2.71200510e-11
1.08952200e+01 4.56750521e-10
1.09304600e+01 6.69311690e-10
1.10009700e+01 4.20608188e-10
1.10800800e+01 1.81804240e-10
1.11116000e+01 4.71746030e-09
1.11485300e+01 1.93949073e-09
1.11580900e+01 2.76954584e-11
1.13098600e+01 4.53849822e-10
1.13461400e+01 6.70551152e-10
1.14187200e+01 4.20803406e-10
1.14910600e+01 4.90706316e-09
1.15037200e+01 1.81842126e-10
1.15289700e+01 2.01695398e-09
1.15446500e+01 2.82723716e-11
1.17402700e+01 4.52774827e-10
1.17776300e+01 6.71730757e-10
1.18523400e+01 4.20986734e-10
1.18834900e+01 5.10295657e-09
1.19224000e+01 2.09705505e-09
1.19435600e+01 1.81886351e-10
1.19446100e+01 2.88531484e-11
1.21870700e+01 4.45118657e-10
1.22255200e+01 6.72853835e-10
1.22893200e+01 5.30546962e-09
1.23024200e+01 4.21159014e-10
1.23292500e+01 2.17981368e-09
1.23584200e+01 2.94385761e-11
1.24002200e+01 1.81928045e-10
1.26508800e+01 4.33420351e-10
1.26904500e+01 6.73924442e-10
1.27090000e+01 5.51477672e-09
1.27499800e+01 2.26537164e-09
1.27696000e+01 4.21321228e-10
1.27865600e+01 3.00246880e-11
1.28743400e+01 1.81959949e-10
1.31323300e+01 4.48432243e-10
1.31430200e+01 5.73101029e-09
1.31730600e+01 6.74945434e-10
1.31850700e+01 2.35389353e-09
1.32295400e+01 3.06141850e-11
1.32545100e+01 4.21474084e-10
1.33665800e+01 1.81999086e-10
1.35918600e+01 5.95438541e-09
1.36321100e+01 4.44124052e-10
1.36350100e+01 2.44544132e-09
1.36740200e+01 6.75920311e-10
1.36878700e+01 3.12042172e-11
1.37578400e+01 4.21618406e-10
1.38776400e+01 1.82037659e-10
1.40560300e+01 6.18514563e-09
1.41003100e+01 2.54004799e-09
1.41509000e+01 4.43329121e-10
1.41620700e+01 3.17985455e-11
1.41940300e+01 6.76851659e-10
1.42802800e+01 4.21754815e-10
1.44082500e+01 1.82072219e-10
1.45360500e+01 6.42358744e-09
1.45814800e+01 2.63786677e-09
1.46527100e+01 3.23957330e-11
1.46894500e+01 4.49265968e-10
1.47338200e+01 6.77742323e-10
1.48225600e+01 4.21883977e-10
1.49591400e+01 1.82108350e-10
1.50324700e+01 6.67002961e-09
1.50790700e+01 2.73910476e-09
1.51603300e+01 3.29920864e-11
1.52484800e+01 4.44849528e-10
1.52941400e+01 6.78594754e-10
1.53854300e+01 4.22006455e-10
1.55311000e+01 1.82134312e-10
1.55458300e+01 6.92474099e-09
1.55936400e+01 2.84384763e-09
1.56855500e+01 3.35947172e-11
1.58287900e+01 4.50628078e-10
1.58757600e+01 6.79411237e-10
1.59696800e+01 4.22122771e-10
1.60767300e+01 7.18792243e-09
1.61249200e+01 1.82164881e-10
1.61257700e+01 2.95209359e-09
1.62289600e+01 3.41959408e-11
1.64311900e+01 4.47856763e-10
1.64795000e+01 6.80194068e-10
1.65761200e+01 4.22233440e-10
1.66257600e+01 7.45974845e-09
1.66760700e+01 3.06394877e-09
1.67414500e+01 1.82192168e-10
1.67912000e+01 3.48012015e-11
1.70565100e+01 4.41684757e-10
1.71062100e+01 6.80945037e-10
1.71935400e+01 7.74035598e-09
1.72055800e+01 4.22338870e-10
1.72451300e+01 3.17963790e-09
1.73729200e+01 3.54057380e-11
1.73815500e+01 1.82228846e-10
1.77056300e+01 4.47994084e-10
1.77567400e+01 6.81666301e-10
1.77807100e+01 8.03012952e-09
1.78336200e+01 3.29930602e-09
1.78589500e+01 4.22439518e-10
1.79747900e+01 3.60155955e-11
1.80461300e+01 1.82250001e-10
1.83794500e+01 4.37334358e-10
1.83879300e+01 8.32977205e-09
1.84320200e+01 6.82359305e-10
1.84421900e+01 3.42300884e-09
1.85371200e+01 4.22535712e-10
1.85975100e+01 3.66238056e-11
1.87361200e+01 1.82277623e-10
1.90158900e+01 8.63971644e-09
1.90715300e+01 3.55084857e-09
1.90789200e+01 4.47508181e-10
1.91329800e+01 6.83025947e-10
1.92410500e+01 4.22627843e-10
1.92418000e+01 3.72352548e-11
1.94524800e+01 1.82303205e-10
1.96652900e+01 8.95988395e-09
1.97223500e+01 3.68302943e-09
1.98050000e+01 4.38664671e-10
1.98605900e+01 6.83667508e-10
1.99084100e+01 3.78470047e-11
1.99717200e+01 4.22716184e-10
2.01962400e+01 1.82325020e-10
2.03368700e+01 9.29034829e-09
2.03953700e+01 3.81975021e-09
2.05587200e+01 4.44339185e-10
2.05981200e+01 3.84601488e-11
2.06158700e+01 6.84285568e-10
2.07301200e+01 4.22801061e-10
2.09684300e+01 1.82349604e-10
2.10313800e+01 9.63171086e-09
2.10913600e+01 3.96114734e-09
2.13117300e+01 3.90758610e-11
2.13411200e+01 4.38510790e-10
2.13998800e+01 6.84881304e-10
2.15173300e+01 4.22882712e-10
2.17496200e+01 9.98455047e-09
2.17701500e+01 1.82373388e-10
2.18111000e+01 4.10735051e-09
2.20500500e+01 3.96906584e-11
2.21533000e+01 4.40727908e-10
2.22137000e+01 6.85456004e-10
2.23344300e+01 4.22961391e-10
2.24923800e+01 1.03491303e-08
2.25554000e+01 4.25847951e-09
2.26025200e+01 1.82396633e-10
2.28139600e+01 4.03085570e-11
2.29963900e+01 4.28286880e-10
2.30584700e+01 6.86010791e-10
2.31825600e+01 4.23037318e-10
2.32605000e+01 1.07256860e-08
2.33251100e+01 4.41466678e-09
2.34667200e+01 1.82411417e-10
2.36043300e+01 4.09267733e-11
2.38715600e+01 4.43633881e-10
2.39353700e+01 6.86546667e-10
2.40548600e+01 1.11146714e-08
2.40629000e+01 4.23110686e-10
2.41210700e+01 4.57613058e-09
2.43639600e+01 1.82437413e-10
2.44220800e+01 4.15446983e-11
2.47800400e+01 4.40817963e-10
2.48456100e+01 6.87064715e-10
2.48763500e+01 1.15165973e-08
2.49442000e+01 4.74310085e-09
2.49766700e+01 4.23181694e-10
2.52681600e+01 4.21655849e-11
2.52955100e+01 1.82457413e-10
2.57231000e+01 4.35251136e-10
2.57258900e+01 1.19318062e-08
2.57904700e+01 6.87565714e-10
2.57954200e+01 4.91576381e-09
2.59251300e+01 4.23250489e-10
2.61435500e+01 4.27865563e-11
2.62626700e+01 1.82472559e-10
2.66044400e+01 1.23606032e-08
2.66756900e+01 5.09428987e-09
2.67020400e+01 4.31422891e-10
2.67712700e+01 6.88050659e-10
2.69096200e+01 4.23317243e-10
2.70492700e+01 4.34060870e-11
2.72668100e+01 1.82495620e-10
2.75130000e+01 1.28035659e-08
2.75859900e+01 5.27888008e-09
2.77182400e+01 4.41468363e-10
2.77893600e+01 6.88520203e-10
2.79314900e+01 4.23382072e-10
2.79863700e+01 4.40289569e-11
2.83093400e+01 1.82508435e-10
2.84525800e+01 1.32614252e-08
2.85273600e+01 5.46974521e-09
2.87731100e+01 4.35546201e-10
2.88461700e+01 6.88975216e-10
2.89559300e+01 4.46519637e-11
2.89921600e+01 4.23445119e-10
2.93917400e+01 1.82522992e-10
2.94242500e+01 1.37345888e-08
2.95008600e+01 5.66706012e-09
2.98681300e+01 4.38370353e-10
2.99431700e+01 6.89416269e-10
2.99590800e+01 4.52742293e-11
3.00931100e+01 4.23506477e-10
3.04291000e+01 1.42232517e-08
3.05075700e+01 5.87097612e-09
3.05155200e+01 1.82540567e-10
3.09969900e+01 4.58996022e-11
3.10048200e+01 4.37148921e-10
3.10818800e+01 6.89844095e-10
3.12358700e+01 4.23566256e-10
3.14682700e+01 1.47278593e-08
3.15486400e+01 6.08171190e-09
3.16822700e+01 1.82559284e-10
3.20708500e+01 4.65221809e-11
3.21847700e+01 4.31858894e-10
3.22639000e+01 6.90259231e-10
3.24220300e+01 4.23624532e-10
3.25429300e+01 1.52491217e-08
3.26252400e+01 6.29956729e-09
3.28936200e+01 1.82568976e-10
3.31819200e+01 4.71472071e-11
3.34096200e+01 4.39939247e-10
3.34908800e+01 6.90662251e-10
3.36532200e+01 4.23681381e-10
3.36542900e+01 1.57876762e-08
3.37385700e+01 6.52482731e-09
3.41513000e+01 1.82587948e-10
3.43314700e+01 4.77703699e-11
3.46810900e+01 4.37186865e-10
3.47645100e+01 6.91053695e-10
3.48036000e+01 1.63440436e-08
3.48898900e+01 6.75774109e-09
3.49311700e+01 4.23736870e-10
3.54570600e+01 1.82599840e-10
3.55208600e+01 4.83969044e-11
3.59921600e+01 1.69187982e-08
3.60009500e+01 4.42118926e-10
3.60805100e+01 6.99853843e-09
3.60865800e+01 6.91434002e-10
3.62576500e+01 4.23791055e-10
3.67514400e+01 4.90207451e-11
3.68127400e+01 1.82613856e-10
3.72213200e+01 1.75126145e-08
3.73117500e+01 7.24742264e-09
3.73710400e+01 4.33096318e-10
3.74589300e+01 6.91803696e-10
3.76345100e+01 4.23844002e-10
3.80246700e+01 4.96472597e-11
3.82202600e+01 1.82624255e-10
3.84924400e+01 1.81261210e-08
3.85850100e+01 7.50463174e-09
3.87932700e+01 4.35460694e-10
3.88834600e+01 6.92163131e-10
3.90636400e+01 4.23895767e-10
3.93420000e+01 5.02725620e-11
3.96815900e+01 1.82635569e-10
3.98069800e+01 1.87597210e-08
3.99017300e+01 7.77051391e-09
4.02696200e+01 4.35550706e-10
4.03621700e+01 6.92512800e-10
4.05470500e+01 4.23946424e-10
4.07049600e+01 5.08981238e-11
4.11664100e+01 1.94139507e-08
4.11988000e+01 1.82648776e-10
4.12633700e+01 8.04542517e-09
4.18021600e+01 4.28548065e-10
4.18971100e+01 6.92852999e-10
4.20867900e+01 4.23996019e-10
4.21151500e+01 5.15238271e-11
4.25722600e+01 2.00898078e-08
4.26714800e+01 8.32963102e-09
4.27740200e+01 1.82660577e-10
4.33930300e+01 4.34366288e-10
4.34904300e+01 6.93184166e-10
4.35741900e+01 5.21490552e-11
4.36850000e+01 4.24044620e-10
4.40261300e+01 2.07883195e-08
4.41276400e+01 8.62339982e-09
4.44094600e+01 1.82670922e-10
4.50444300e+01 4.33033654e-10
4.50837800e+01 5.27760110e-11
4.51443400e+01 6.93506574e-10
4.53438900e+01 4.24092267e-10
4.55296400e+01 2.15100880e-08
4.56334900e+01 8.92705938e-09
4.61074400e+01 1.82679053e-10
4.66456700e+01 5.34001300e-11
4.67586900e+01 4.41817679e-10
4.68611500e+01 6.93820585e-10
4.70657900e+01 4.24139009e-10
4.70845100e+01 2.22555920e-08
4.71907300e+01 9.24095932e-09
4.78703400e+01 1.82689094e-10
4.82616600e+01 5.40260095e-11
4.85381800e+01 4.36275123e-10
4.86432400e+01 6.94126475e-10
4.86924700e+01 2.30255036e-08
4.88011100e+01 9.56543723e-09
4.88530700e+01 4.24184882e-10
4.97006400e+01 1.82700789e-10
4.99336500e+01 5.46521101e-11
5.03553400e+01 2.38205771e-08
5.03854000e+01 4.27275240e-10
5.04664400e+01 9.90083083e-09
5.04931100e+01 6.94424522e-10
5.07082200e+01 4.24229921e-10
5.16009200e+01 1.82712523e-10
5.16635500e+01 5.52783105e-11
5.20750000e+01 2.46417840e-08
5.21886100e+01 1.02474841e-08
5.23029100e+01 4.33084057e-10
5.24133200e+01 6.94715012e-10
5.26338200e+01 4.24274158e-10
5.34533900e+01 5.59027927e-11
5.35738500e+01 1.82719132e-10
5.38533900e+01 2.54902178e-08
5.39695400e+01 1.06057611e-08
5.42934100e+01 4.41452613e-10
5.44065600e+01 6.94998156e-10
5.46325400e+01 4.24317616e-10
5.53052300e+01 5.65271706e-11
5.56222300e+01 1.82724586e-10
5.56925100e+01 2.63666800e-08
5.58112400e+01 1.09760760e-08
5.63596500e+01 4.36032943e-10
5.64756100e+01 6.95274237e-10
5.67071700e+01 4.24360325e-10
5.72212300e+01 5.71537493e-11
5.75944400e+01 2.72717598e-08
5.77158000e+01 1.13588848e-08
5.77489200e+01 1.82734082e-10
5.85045300e+01 4.28921288e-10
5.86233300e+01 6.95543423e-10
5.88605700e+01 4.24402300e-10
5.92036100e+01 5.77800071e-11
5.95613200e+01 2.82064445e-08
5.96853500e+01 1.17545779e-08
5.99569200e+01 1.82743951e-10
6.07310300e+01 4.38638022e-10
6.08527300e+01 6.95805982e-10
6.10957500e+01 4.24443568e-10
6.12546700e+01 5.84033242e-11
6.15953700e+01 2.91721222e-08
6.17221000e+01 1.21634690e-08
6.22493500e+01 1.82751047e-10
6.30422700e+01 4.39801460e-10
6.31669200e+01 6.96062055e-10
6.33767800e+01 5.90263614e-11
6.34158000e+01 4.24484140e-10
6.36988900e+01 3.01698628e-08
6.38283700e+01 1.25860031e-08
6.46294200e+01 1.82751963e-10
6.54414700e+01 4.38071064e-10
6.55691100e+01 6.96311882e-10
6.55724100e+01 5.96519109e-11
6.58239600e+01 4.24524036e-10
6.58742400e+01 3.12002739e-08
6.60065000e+01 1.30228333e-08
6.71005000e+01 1.82761002e-10
6.78441100e+01 6.02745737e-11
6.79319700e+01 4.29113032e-10
6.80626600e+01 6.96555603e-10
6.81238800e+01 3.22642278e-08
6.82589700e+01 1.34744736e-08
6.83235700e+01 4.24563267e-10
6.96660600e+01 1.82764554e-10
7.01945100e+01 6.08981805e-11
7.04503400e+01 3.33631615e-08
7.05172600e+01 4.36825357e-10
7.05883000e+01 1.39411573e-08
7.06510300e+01 6.96793413e-10
7.09181000e+01 4.24601848e-10
7.23297100e+01 1.82768640e-10
7.26263300e+01 6.15206163e-11
7.28562600e+01 3.44983983e-08
7.29971200e+01 1.44232085e-08
7.32009300e+01 4.39070395e-10
7.33378400e+01 6.97025462e-10
7.36111500e+01 4.24639791e-10
7.50952000e+01 1.82773105e-10
7.51424100e+01 6.21432310e-11
7.53443400e+01 3.56708008e-08
7.54881400e+01 1.49212925e-08
7.59867400e+01 4.26169327e-10
7.61268200e+01 6.97251900e-10
7.64064600e+01 4.24677104e-10
7.77456500e+01 6.27668150e-11
7.79173900e+01 3.68813771e-08
7.79664300e+01 1.82785377e-10
7.80641700e+01 1.54361288e-08
7.88785600e+01 4.33357558e-10
7.90218700e+01 6.97472886e-10
7.93079300e+01 4.24713800e-10
8.04390800e+01 6.33885394e-11
8.05783100e+01 3.81318704e-08
8.07281000e+01 1.59683670e-08
8.09474400e+01 1.82793045e-10
8.18804400e+01 4.26387262e-10
8.20270100e+01 6.97688532e-10
8.23195800e+01 4.24749884e-10
8.32258200e+01 6.40082894e-11
8.33301000e+01 3.94240019e-08
8.34829400e+01 1.65186019e-08
8.40424300e+01 1.82801951e-10
8.49965700e+01 4.36559104e-10
8.51464400e+01 6.97899002e-10
8.54455900e+01 4.24785370e-10
8.61091000e+01 6.46322244e-11
8.61758700e+01 4.07583939e-08
8.63317900e+01 1.70871842e-08
8.72557500e+01 1.82803104e-10
8.82312800e+01 4.28126608e-10
8.83845000e+01 6.98104387e-10
8.86903100e+01 4.24820259e-10
8.90922700e+01 6.52492360e-11
8.91188200e+01 4.21354981e-08
8.92778600e+01 1.76744310e-08
9.05919400e+01 1.82804949e-10
9.15890900e+01 4.36047557e-10
9.17456900e+01 6.98304857e-10
9.20582500e+01 4.24854564e-10
9.21622700e+01 4.35569895e-08
9.21787900e+01 6.58714862e-11
9.23244600e+01 1.82810442e-08
9.40556800e+01 1.82809724e-10
9.50747000e+01 4.29307951e-10
9.52347100e+01 6.98500498e-10
9.53096600e+01 4.50250694e-08
9.53722500e+01 6.64907955e-11
9.54750200e+01 1.89079058e-08
9.55540800e+01 4.24888286e-10
9.76518600e+01 1.82815583e-10
9.85645400e+01 4.65415752e-08
9.86763300e+01 6.71103939e-11
9.86929500e+01 4.32317026e-10
9.87331000e+01 1.95558436e-08
9.88564200e+01 6.98691461e-10
9.91826600e+01 4.24921436e-10
1.01385530e+02 1.82818043e-10
1.01930570e+02 4.81081539e-08
1.02094880e+02 6.77284478e-11
1.02102360e+02 2.02256571e-08
1.02448910e+02 4.40094504e-10
1.02615860e+02 6.98877838e-10
1.02949030e+02 4.24954016e-10
1.05261960e+02 1.82826136e-10
1.05411550e+02 4.97261320e-08
1.05586590e+02 2.09178764e-08
1.05631870e+02 6.83471772e-11
1.06347800e+02 4.32970492e-10
1.06518260e+02 6.99059749e-10
1.06858430e+02 4.24986033e-10
1.09011410e+02 5.13966059e-08
1.09189730e+02 2.16328175e-08
1.09286600e+02 1.82823484e-10
1.09291390e+02 6.89654247e-11
1.10395080e+02 4.34911578e-10
1.10569080e+02 6.99237293e-10
1.10916280e+02 4.25017493e-10
1.12734210e+02 5.31211405e-08
1.12915820e+02 2.23711739e-08
1.13077690e+02 6.95846327e-11
1.13465130e+02 1.82833536e-10
1.14596380e+02 4.34655684e-10
1.14773940e+02 6.99410559e-10
1.15128230e+02 4.25048400e-10
1.16584140e+02 5.49018073e-08
1.16769060e+02 2.31340503e-08
1.16995170e+02 7.02000947e-11
1.17803420e+02 1.82835640e-10
1.18957570e+02 4.36832318e-10
1.19138710e+02 6.99579659e-10
1.19500120e+02 4.25078761e-10
1.20565550e+02 5.67406175e-08
1.20753790e+02 2.39224494e-08
1.21048360e+02 7.08183148e-11
1.22307580e+02 1.82840760e-10
1.23484740e+02 4.21445833e-10
1.23669460e+02 6.99744669e-10
1.24038030e+02 4.25108580e-10
1.24682930e+02 5.86394520e-08
1.24874510e+02 2.47371714e-08
1.25241970e+02 7.14346768e-11
1.26983950e+02 1.82845615e-10
1.28184200e+02 4.29877165e-10
1.28372520e+02 6.99905714e-10
1.28748270e+02 4.25137868e-10
1.28940920e+02 6.06000838e-08
1.29135840e+02 2.55789893e-08
1.29580870e+02 7.20481956e-11
1.31839120e+02 1.82847371e-10
1.33062500e+02 4.34834522e-10
1.33254440e+02 7.00062857e-10
1.33344320e+02 6.26240606e-08
1.33542590e+02 2.64486172e-08
1.33637370e+02 4.25166627e-10
1.34070080e+02 7.26623425e-11
1.36879930e+02 1.82849445e-10
1.37898100e+02 6.47132878e-08
1.38099720e+02 2.73468909e-08
1.38126450e+02 4.36966970e-10
1.38322000e+02 7.00216222e-10
1.38712130e+02 4.25194865e-10
1.38714810e+02 7.32800252e-11
1.42113480e+02 1.82852130e-10
1.42607390e+02 6.68706078e-08
1.42812360e+02 2.82749606e-08
1.43383130e+02 4.28198919e-10
1.43520460e+02 7.38929362e-11
1.43582290e+02 7.00365874e-10
1.43979590e+02 4.25222586e-10
1.47477510e+02 6.90987668e-08
1.47547120e+02 1.82859082e-10
1.47685820e+02 2.92339594e-08
1.48492600e+02 7.45079352e-11
1.48839860e+02 4.31470072e-10
1.49042620e+02 7.00511925e-10
1.49447090e+02 4.25249798e-10
1.52513940e+02 7.13994017e-08
1.52725590e+02 3.02246645e-08
1.53188520e+02 1.82854130e-10
1.53636990e+02 7.51214768e-11
1.54504250e+02 4.31940519e-10
1.54710600e+02 7.00654449e-10
1.55122210e+02 4.25276505e-10
1.57722380e+02 7.37740413e-08
1.57937340e+02 3.12478465e-08
1.58959610e+02 7.57333507e-11
1.59045610e+02 1.82856542e-10
1.60384220e+02 4.30270550e-10
1.60594130e+02 7.00793530e-10
1.61012840e+02 4.25302715e-10
1.63108680e+02 7.62250388e-08
1.63326940e+02 3.23046515e-08
1.64466620e+02 7.63438847e-11
1.65126650e+02 1.82861948e-10
1.66487960e+02 4.24092865e-10
1.66701410e+02 7.00929248e-10
1.67127160e+02 4.25328434e-10
1.68678930e+02 7.87550250e-08
1.68900460e+02 3.33963503e-08
1.70164420e+02 7.69545206e-11
1.71440190e+02 1.82864033e-10
1.72823980e+02 4.34512492e-10
1.73040940e+02 7.01061665e-10
1.73473660e+02 4.25353663e-10
1.74439400e+02 8.13666704e-08
1.74664170e+02 3.45240363e-08
1.76059610e+02 7.75634139e-11
1.77995130e+02 1.82873775e-10
1.79401140e+02 4.24454231e-10
1.79621560e+02 7.01190870e-10
1.80061170e+02 4.25378411e-10
1.80396600e+02 8.40627071e-08
1.80624570e+02 3.56887544e-08
1.82159040e+02 7.81726658e-11
1.84800690e+02 1.82874754e-10
1.86228610e+02 4.38512911e-10
1.86452440e+02 7.01316912e-10
1.86557240e+02 8.68459185e-08
1.86788370e+02 3.68917640e-08
1.86898830e+02 4.25402679e-10
1.88469780e+02 7.87776551e-11
1.91866460e+02 1.82878580e-10
1.92928260e+02 8.97191282e-08
1.93162510e+02 3.81344594e-08
1.93315900e+02 4.30678158e-10
1.93543090e+02 7.01439883e-10
1.93996150e+02 4.25426476e-10
1.94999140e+02 7.93826331e-11
1.99202390e+02 1.82877932e-10
1.99516870e+02 9.26848467e-08
1.99754160e+02 3.94180211e-08
2.00672920e+02 4.29520209e-10
2.00903390e+02 7.01559827e-10
2.01362980e+02 4.25449803e-10
2.01754710e+02 7.99883042e-11
2.06330470e+02 9.57454043e-08
2.06570760e+02 4.07434558e-08
2.06818800e+02 1.82877112e-10
2.08309930e+02 4.37208145e-10
2.08543600e+02 7.01676832e-10
2.08744320e+02 8.05967887e-11
2.09009560e+02 4.25472669e-10
2.13376770e+02 9.89038885e-08
2.13619970e+02 4.21121195e-08
2.14726430e+02 1.82886066e-10
2.15976080e+02 8.11979114e-11
2.16237570e+02 4.42981234e-10
2.16474360e+02 7.01790944e-10
2.16946510e+02 4.25495075e-10
2.20663700e+02 1.02164249e-07
2.20909730e+02 4.35257543e-08
2.22936390e+02 1.82887792e-10
2.23458380e+02 8.18017647e-11
2.24466920e+02 4.34871084e-10
2.24706720e+02 7.01902239e-10
2.25184860e+02 4.25517031e-10
2.28199480e+02 1.05529690e-07
2.28448260e+02 4.49858780e-08
2.31199890e+02 8.24021372e-11
2.31460270e+02 1.82885838e-10
2.33009450e+02 4.29730332e-10
2.33252150e+02 7.02010772e-10
2.33736060e+02 4.25538539e-10
2.35992610e+02 1.09002250e-07
2.36244040e+02 4.64936186e-08
2.39209600e+02 8.30047809e-11
2.40310040e+02 1.82895849e-10
2.41877090e+02 4.38222953e-10
2.42122560e+02 7.02116605e-10
2.42611970e+02 4.25559606e-10
2.44051880e+02 1.12585044e-07
2.44305850e+02 4.80503215e-08
2.47496810e+02 8.36043467e-11
2.49498190e+02 1.82889112e-10
2.51082200e+02 4.38237890e-10
2.51330300e+02 7.02219800e-10
2.51824950e+02 4.25580238e-10
2.52386380e+02 1.16283405e-07
2.52642760e+02 4.96578279e-08
2.56071110e+02 8.42025334e-11
2.59037640e+02 1.82892509e-10
2.60637630e+02 4.37575883e-10
2.60888210e+02 7.02320408e-10
2.61005510e+02 1.20101881e-07
2.61264180e+02 5.13179543e-08
2.61387770e+02 4.25600438e-10
2.64942460e+02 8.48006222e-11
2.68941830e+02 1.82894835e-10
2.69918990e+02 1.24041953e-07
2.70179800e+02 5.30322017e-08
2.70556710e+02 4.37278946e-10
2.70809590e+02 7.02418499e-10
2.71313740e+02 4.25620215e-10
2.74121160e+02 8.53991903e-11
2.79136860e+02 1.28105349e-07
2.79224700e+02 1.82898006e-10
2.79399660e+02 5.48021198e-08
2.80853280e+02 4.38181159e-10
2.81108290e+02 7.02514111e-10
2.81616640e+02 4.25639572e-10
2.83617840e+02 8.59983015e-11
2.88669540e+02 1.32296767e-07
2.88934150e+02 5.66295911e-08
2.89900720e+02 1.82896833e-10
2.91541700e+02 4.38997481e-10
2.91798630e+02 7.02607320e-10
2.92310780e+02 4.25658517e-10
2.93443520e+02 8.65913516e-11
2.98527750e+02 1.36621565e-07
2.98794000e+02 5.85165292e-08
3.00984950e+02 1.82896777e-10
3.02636900e+02 4.30523910e-10
3.02895520e+02 7.02698158e-10
3.03411020e+02 4.25677053e-10
3.03609610e+02 8.71865530e-11
3.08722630e+02 1.41084092e-07
3.08990330e+02 6.04643783e-08
3.12492970e+02 1.82901488e-10
3.14127890e+02 8.77786119e-11
3.14154350e+02 4.37602335e-10
3.14414410e+02 7.02786697e-10
3.14932780e+02 4.25695189e-10
3.19265670e+02 1.45688408e-07
3.19534600e+02 6.24745428e-08
3.24441000e+02 1.82898581e-10
3.25010570e+02 8.83754569e-11
3.26110110e+02 4.23879877e-10
3.26371360e+02 7.02872975e-10
3.26892080e+02 4.25712928e-10
3.30168770e+02 1.50438028e-07
3.30438690e+02 6.45492616e-08
3.36270270e+02 8.89659258e-11
3.36845850e+02 1.82903009e-10
3.38520870e+02 4.33271270e-10
3.38783020e+02 7.02957051e-10
3.39305510e+02 4.25730278e-10
3.41444200e+02 1.55336449e-07
3.41714880e+02 6.66911828e-08
3.47920050e+02 8.95570380e-11
3.49725000e+02 1.82905711e-10
3.51403960e+02 4.36493936e-10
3.51666690e+02 7.03038971e-10
3.52190330e+02 4.25747244e-10
3.53104700e+02 1.60389188e-07
3.53375870e+02 6.89025103e-08
3.59973420e+02 9.01468321e-11
3.63096580e+02 1.82903728e-10
3.64777330e+02 4.26747391e-10
3.65040320e+02 7.03118783e-10
3.65163410e+02 1.65602974e-07
3.65434800e+02 7.11851978e-08
3.65564450e+02 4.25763832e-10
3.72444380e+02 9.07355511e-11
3.76979410e+02 1.82906416e-10
3.77633940e+02 1.70981901e-07
